capitalized,word_shape,contains_digit,prefixes,suffixes,POS,prev_word,prev_POS,next_word,next_POS,dep_tag,head_text,is_chunk,in_league,in_club,in_home,in_player,in_coach,in_nation,in_continent,token,NER
1,Xxxxxx,0,"['W', 'We', 'Wer', 'Wern']","['r', 'er', 'ner', 'rner']",PROPN,Timo,PROPN,&,CCONJ,nsubj,Put,I,0,0,0,1,0,0,0,Werner,I-Player
0,&,0,[],[],CCONJ,Werner,PROPN,Hakim,PROPN,cc,Werner,I,0,0,0,0,0,0,0,&,O
1,Xxxxx,0,"['H', 'Ha', 'Hak', 'Haki']","['m', 'im', 'kim', 'akim']",PROPN,&,CCONJ,Ziyech,PROPN,compound,Signings,I,0,0,0,1,0,0,0,Hakim,B-Player
1,Xxxxxx,0,"['Z', 'Zi', 'Ziy', 'Ziye']","['h', 'ch', 'ech', 'yech']",PROPN,Hakim,PROPN,Signings,PROPN,compound,Signings,I,0,0,0,1,0,0,0,Ziyech,I-Player
1,Xxxxxxxx,0,"['S', 'Si', 'Sig', 'Sign']","['s', 'gs', 'ngs', 'ings']",PROPN,Ziyech,PROPN,Put,VERB,conj,Werner,I,0,0,0,0,0,0,0,Signings,O
1,Xxx,0,"['P', 'Pu']","['t', 'ut']",VERB,Signings,PROPN,Him,PRON,ROOT,Put,I,0,0,0,0,0,0,0,Put,O
1,Xxx,0,"['H', 'Hi']","['m', 'im']",PRON,Put,VERB,Under,ADP,dobj,Put,I,0,0,0,0,0,0,0,Him,O
1,Xxxxx,0,"['U', 'Un', 'Und', 'Unde']","['r', 'er', 'der', 'nder']",ADP,Him,PRON,Pressure,NOUN,prep,Put,I,0,0,0,0,0,0,0,Under,O
1,Xxxxxxxx,0,"['P', 'Pr', 'Pre', 'Pres']","['e', 're', 'ure', 'sure']",NOUN,Under,ADP,,,pobj,Under,I,0,0,0,0,0,0,0,Pressure,O
1,Xx,0,['N'],['o'],INTJ,,,",",PUNCT,intj,Going,O,0,0,0,0,0,0,0,No,O
0,",",0,[],[],PUNCT,No,INTJ,Liverpool,PROPN,punct,Going,O,0,0,0,0,0,0,0,",",O
1,Xxxxxxxxx,0,"['L', 'Li', 'Liv', 'Live']","['l', 'ol', 'ool', 'pool']",PROPN,",",PUNCT,Are,AUX,nsubj,Going,B,0,1,0,0,0,0,0,Liverpool,B-Club
1,Xxx,0,"['A', 'Ar']","['e', 're']",AUX,Liverpool,PROPN,n't,PART,aux,Going,I,0,0,0,0,0,0,0,Are,O
0,x'x,0,"['n', ""n'""]","['t', ""'t""]",PART,Are,AUX,Going,VERB,neg,Going,I,0,0,0,0,0,0,0,n't,O
1,Xxxxx,0,"['G', 'Go', 'Goi', 'Goin']","['g', 'ng', 'ing', 'oing']",VERB,n't,PART,to,ADP,ROOT,Going,I,0,0,0,0,0,0,0,Going,O
0,xx,0,['t'],['o'],ADP,Going,VERB,Swap,PROPN,prep,Going,I,0,0,0,0,0,0,0,to,O
1,Xxxx,0,"['S', 'Sw', 'Swa']","['p', 'ap', 'wap']",PROPN,to,ADP,Sadio,PROPN,compound,Mane,I,0,0,0,0,0,0,0,Swap,O
1,Xxxxx,0,"['S', 'Sa', 'Sad', 'Sadi']","['o', 'io', 'dio', 'adio']",PROPN,Swap,PROPN,Mane,PROPN,compound,Mane,I,0,0,0,1,0,0,0,Sadio,B-Player
1,Xxxx,0,"['M', 'Ma', 'Man']","['e', 'ne', 'ane']",PROPN,Sadio,PROPN,for,ADP,pobj,to,I,0,0,0,0,0,0,0,Mane,I-Player
0,xxx,0,"['f', 'fo']","['r', 'or']",ADP,Mane,PROPN,Kylian,PROPN,prep,Mane,I,0,0,0,0,0,0,0,for,O
1,Xxxxxx,0,"['K', 'Ky', 'Kyl', 'Kyli']","['n', 'an', 'ian', 'lian']",PROPN,for,ADP,Mbappe,PROPN,compound,Mbappe,I,0,0,0,1,0,0,0,Kylian,B-Player
1,Xxxxxx,0,"['M', 'Mb', 'Mba', 'Mbap']","['e', 'pe', 'ppe', 'appe']",PROPN,Kylian,PROPN,-,PUNCT,pobj,for,I,0,0,0,0,0,0,0,Mbappe,I-Player
0,-,0,[],[],PUNCT,Mbappe,PROPN,Do,AUX,punct,Be,I,0,0,0,0,0,0,0,-,O
1,Xx,0,['D'],['o'],AUX,-,PUNCT,n't,PART,aux,Be,I,0,0,0,0,0,0,0,Do,O
0,x'x,0,"['n', ""n'""]","['t', ""'t""]",PART,Do,AUX,Be,AUX,neg,Be,O,0,0,0,0,0,0,0,n't,O
1,Xx,0,['B'],['e'],AUX,n't,PART,Silly,ADJ,dep,Going,O,0,0,0,0,0,0,0,Be,O
1,Xxxxx,0,"['S', 'Si', 'Sil', 'Sill']","['y', 'ly', 'lly', 'illy']",ADJ,Be,AUX,,,acomp,Be,O,0,0,0,0,0,0,0,Silly,O
1,Xxx,0,"['P', 'Pe']","['p', 'ep']",PROPN,,,Guardiola,PROPN,compound,Guardiola,O,0,0,0,0,1,0,0,Pep,B-Coach
1,Xxxxxxxxx,0,"['G', 'Gu', 'Gua', 'Guar']","['a', 'la', 'ola', 'iola']",PROPN,Pep,PROPN,',PUNCT,ROOT,Guardiola,O,0,0,0,0,1,0,0,Guardiola,I-Coach
0,',0,[],[],PUNCT,Guardiola,PROPN,in,ADP,punct,Guardiola,O,0,0,0,0,0,0,0,',O
0,xx,0,['i'],['n'],ADP,',PUNCT,Contact,PROPN,prep,Guardiola,O,0,0,0,0,0,0,0,in,O
1,Xxxxxxx,0,"['C', 'Co', 'Con', 'Cont']","['t', 'ct', 'act', 'tact']",PROPN,in,ADP,',PUNCT,pobj,in,O,0,0,0,0,0,0,0,Contact,O
0,',0,[],[],PUNCT,Contact,PROPN,With,ADP,punct,Guardiola,O,0,0,0,0,0,0,0,',O
1,Xxxx,0,"['W', 'Wi', 'Wit']","['h', 'th', 'ith']",ADP,',PUNCT,Bayer,PROPN,prep,Guardiola,O,0,0,0,0,0,0,0,With,O
1,Xxxxx,0,"['B', 'Ba', 'Bay', 'Baye']","['r', 'er', 'yer', 'ayer']",PROPN,With,ADP,Leverkusen,PROPN,compound,Leverkusen,O,0,0,0,0,0,0,0,Bayer,B-Club
1,Xxxxxxxxxx,0,"['L', 'Le', 'Lev', 'Leve']","['n', 'en', 'sen', 'usen']",PROPN,Bayer,PROPN,Winger,PROPN,compound,Bailey,O,0,0,0,0,0,0,0,Leverkusen,I-Club
1,Xxxxxx,0,"['W', 'Wi', 'Win', 'Wing']","['r', 'er', 'ger', 'nger']",PROPN,Leverkusen,PROPN,Leon,PROPN,compound,Bailey,O,0,0,0,0,0,0,0,Winger,O
1,Xxxx,0,"['L', 'Le', 'Leo']","['n', 'on', 'eon']",PROPN,Winger,PROPN,Bailey,PROPN,compound,Bailey,B,0,0,0,1,0,0,0,Leon,B-Player
1,Xxxxxx,0,"['B', 'Ba', 'Bai', 'Bail']","['y', 'ey', 'ley', 'iley']",PROPN,Leon,PROPN,,,pobj,With,I,0,0,0,1,0,0,0,Bailey,I-Player
1,Xxxxxxx,0,"['E', 'Ev', 'Eve', 'Ever']","['n', 'on', 'ton', 'rton']",PROPN,,,Ask,VERB,compound,Ask,B,0,1,0,0,0,0,0,Everton,B-Club
1,Xxx,0,"['A', 'As']","['k', 'sk']",VERB,Everton,PROPN,to,PART,ROOT,Ask,I,0,0,0,0,0,0,0,Ask,O
0,xx,0,['t'],['o'],PART,Ask,VERB,Be,AUX,aux,Be,O,0,0,0,0,0,0,0,to,O
1,Xx,0,['B'],['e'],AUX,to,PART,',PUNCT,auxpass,Kept,O,0,0,0,0,0,0,0,Be,O
0,',0,[],[],PUNCT,Be,AUX,Kept,VERB,punct,Kept,O,0,0,0,0,0,0,0,',O
1,Xxxx,0,"['K', 'Ke', 'Kep']","['t', 'pt', 'ept']",VERB,',PUNCT,Informed,PROPN,xcomp,Ask,O,0,0,0,0,0,0,0,Kept,O
1,Xxxxxxxx,0,"['I', 'In', 'Inf', 'Info']","['d', 'ed', 'med', 'rmed']",PROPN,Kept,VERB,',PUNCT,oprd,Kept,O,0,0,0,0,0,0,0,Informed,O
0,',0,[],[],PUNCT,Informed,PROPN,on,ADP,punct,Kept,O,0,0,0,0,0,0,0,',O
0,xx,0,['o'],['n'],ADP,',PUNCT,Future,PROPN,prep,Kept,O,0,0,0,0,0,0,0,on,O
1,Xxxxxx,0,"['F', 'Fu', 'Fut', 'Futu']","['e', 're', 'ure', 'ture']",PROPN,on,ADP,of,ADP,pobj,on,O,0,0,0,0,0,0,0,Future,O
0,xx,0,['o'],['f'],ADP,Future,PROPN,Real,PROPN,prep,Future,O,0,0,0,0,0,0,0,of,O
1,Xxxx,0,"['R', 'Re', 'Rea']","['l', 'al', 'eal']",PROPN,of,ADP,Valladolid,PROPN,compound,Valladolid,O,0,0,0,0,0,0,0,Real,B-Club
1,Xxxxxxxxxx,0,"['V', 'Va', 'Val', 'Vall']","['d', 'id', 'lid', 'olid']",PROPN,Real,PROPN,'s,PART,poss,Salisu,O,0,0,0,0,0,0,0,Valladolid,I-Club
0,'x,0,"[""'""]",['s'],PART,Valladolid,PROPN,Mohammed,PROPN,case,Valladolid,O,0,0,0,0,0,0,0,'s,O
1,Xxxxxxxx,0,"['M', 'Mo', 'Moh', 'Moha']","['d', 'ed', 'med', 'mmed']",PROPN,'s,PART,Salisu,PROPN,compound,Salisu,B,0,0,0,1,0,0,0,Mohammed,B-Player
1,Xxxxxx,0,"['S', 'Sa', 'Sal', 'Sali']","['u', 'su', 'isu', 'lisu']",PROPN,Mohammed,PROPN,,,pobj,of,I,0,0,0,1,0,0,0,Salisu,I-Player
1,Xxxxxxxxx,0,"['L', 'Li', 'Liv', 'Live']","['l', 'ol', 'ool', 'pool']",PROPN,,,Tried,VERB,nsubj,Tried,B,0,1,0,0,0,0,0,Liverpool,B-Club
1,Xxxxx,0,"['T', 'Tr', 'Tri', 'Trie']","['d', 'ed', 'ied', 'ried']",VERB,Liverpool,PROPN,to,PART,ROOT,Tried,I,0,0,0,0,0,0,0,Tried,O
0,xx,0,['t'],['o'],PART,Tried,VERB,Sign,PROPN,aux,Sign,O,0,0,0,0,0,0,0,to,O
1,Xxxx,0,"['S', 'Si', 'Sig']","['n', 'gn', 'ign']",PROPN,to,PART,Thomas,PROPN,xcomp,Tried,O,0,0,0,0,0,0,0,Sign,O
1,Xxxxxx,0,"['T', 'Th', 'Tho', 'Thom']","['s', 'as', 'mas', 'omas']",PROPN,Sign,PROPN,Lemar,PROPN,compound,Lemar,O,0,0,0,1,1,0,0,Thomas,B-Player
1,Xxxxx,0,"['L', 'Le', 'Lem', 'Lema']","['r', 'ar', 'mar', 'emar']",PROPN,Thomas,PROPN,as,ADP,dobj,Sign,O,0,0,0,1,0,0,0,Lemar,I-Player
0,xx,0,['a'],['s'],ADP,Lemar,PROPN,Philippe,PROPN,prep,Sign,O,0,0,0,0,0,0,0,as,O
1,Xxxxxxxx,0,"['P', 'Ph', 'Phi', 'Phil']","['e', 'pe', 'ppe', 'ippe']",PROPN,as,ADP,Coutinho,PROPN,compound,Replacement,B,0,0,0,1,0,0,0,Philippe,B-Player
1,Xxxxxxxx,0,"['C', 'Co', 'Cou', 'Cout']","['o', 'ho', 'nho', 'inho']",PROPN,Philippe,PROPN,Replacement,PROPN,compound,Replacement,I,0,0,0,1,0,0,0,Coutinho,I-Player
1,Xxxxxxxxxxx,0,"['R', 'Re', 'Rep', 'Repl']","['t', 'nt', 'ent', 'ment']",PROPN,Coutinho,PROPN,in,ADP,pobj,as,I,0,0,0,0,0,0,0,Replacement,O
0,xx,0,['i'],['n'],ADP,Replacement,PROPN,2017,NUM,prep,Sign,O,0,0,0,0,0,0,0,in,O
0,dddd,1,"['2', '20', '201']","['7', '17', '017']",NUM,in,ADP,,,pobj,in,B,0,0,0,0,0,0,0,2017,B-Time
1,Xxxxxxx,0,"['S', 'Se', 'Ser', 'Serg']","['o', 'no', 'ino', 'gino']",PROPN,,,Dest,PROPN,nsubj,Favours,O,0,0,0,0,0,0,0,Sergino,B-Player
1,Xxxx,0,"['D', 'De', 'Des']","['t', 'st', 'est']",PROPN,Sergino,PROPN,Favours,VERB,nsubj,Favours,O,0,0,0,1,0,0,0,Dest,I-Player
1,Xxxxxxx,0,"['F', 'Fa', 'Fav', 'Favo']","['s', 'rs', 'urs', 'ours']",VERB,Dest,PROPN,Bayern,PROPN,ROOT,Favours,O,0,0,0,0,0,0,0,Favours,O
1,Xxxxxx,0,"['B', 'Ba', 'Bay', 'Baye']","['n', 'rn', 'ern', 'yern']",PROPN,Favours,VERB,Munich,PROPN,compound,Move,O,0,0,0,0,0,0,0,Bayern,B-Club
1,Xxxxxx,0,"['M', 'Mu', 'Mun', 'Muni']","['h', 'ch', 'ich', 'nich']",PROPN,Bayern,PROPN,Move,PROPN,compound,Move,O,0,0,0,0,0,0,0,Munich,I-Club
1,Xxxx,0,"['M', 'Mo', 'Mov']","['e', 've', 'ove']",PROPN,Munich,PROPN,Amid,ADP,dobj,Favours,O,0,0,0,0,0,0,0,Move,O
1,Xxxx,0,"['A', 'Am', 'Ami']","['d', 'id', 'mid']",ADP,Move,PROPN,Interest,PROPN,prep,Favours,O,0,0,0,0,0,0,0,Amid,O
1,Xxxxxxxx,0,"['I', 'In', 'Int', 'Inte']","['t', 'st', 'est', 'rest']",PROPN,Amid,ADP,Barcelona,PROPN,compound,Barcelona,O,0,0,0,0,0,0,0,Interest,O
1,Xxxxxxxxx,0,"['B', 'Ba', 'Bar', 'Barc']","['a', 'na', 'ona', 'lona']",PROPN,Interest,PROPN,&,CCONJ,pobj,Amid,B,0,1,0,0,0,0,0,Barcelona,B-Club
0,&,0,[],[],CCONJ,Barcelona,PROPN,PSG,PROPN,cc,Barcelona,I,0,0,0,0,0,0,0,&,O
1,XXX,0,"['P', 'PS']","['G', 'SG']",PROPN,&,CCONJ,Interest,PROPN,compound,Interest,I,0,0,0,0,0,0,0,PSG,B-Club
1,Xxxxxxxx,0,"['I', 'In', 'Int', 'Inte']","['t', 'st', 'est', 'rest']",PROPN,PSG,PROPN,,,conj,Barcelona,I,0,0,0,0,0,0,0,Interest,O
1,Xxxxxxx,0,"['A', 'Ar', 'Ars', 'Arse']","['l', 'al', 'nal', 'enal']",PROPN,,,Looking,VERB,compound,Looking,O,0,1,0,0,0,0,0,Arsenal,B-Club
1,Xxxxxxx,0,"['L', 'Lo', 'Loo', 'Look']","['g', 'ng', 'ing', 'king']",VERB,Arsenal,PROPN,to,ADP,dep,Determined,O,0,0,0,0,0,0,0,Looking,O
0,xx,0,['t'],['o'],ADP,Looking,VERB,Offload,PROPN,prep,Looking,O,0,0,0,0,0,0,0,to,O
1,Xxxxxxx,0,"['O', 'Of', 'Off', 'Offl']","['d', 'ad', 'oad', 'load']",PROPN,to,ADP,Mesut,PROPN,compound,Player,O,0,0,0,0,0,0,0,Offload,O
1,Xxxxx,0,"['M', 'Me', 'Mes', 'Mesu']","['t', 'ut', 'sut', 'esut']",PROPN,Offload,PROPN,Ozil,PROPN,compound,Player,O,0,0,0,0,0,0,0,Mesut,B-Player
1,Xxxx,0,"['O', 'Oz', 'Ozi']","['l', 'il', 'zil']",PROPN,Mesut,PROPN,-,PUNCT,compound,Player,O,0,0,0,0,0,0,0,Ozil,I-Player
0,-,0,[],[],PUNCT,Ozil,PROPN,Player,PROPN,punct,Player,O,0,0,0,0,0,0,0,-,O
1,Xxxxxx,0,"['P', 'Pl', 'Pla', 'Play']","['r', 'er', 'yer', 'ayer']",PROPN,-,PUNCT,Determined,ADJ,nsubj,Determined,O,0,0,0,0,0,0,0,Player,O
1,Xxxxxxxxxx,0,"['D', 'De', 'Det', 'Dete']","['d', 'ed', 'ned', 'ined']",ADJ,Player,PROPN,to,PART,ROOT,Determined,O,0,0,0,0,0,0,0,Determined,O
0,xx,0,['t'],['o'],PART,Determined,ADJ,See,VERB,aux,See,O,0,0,0,0,0,0,0,to,O
1,Xxx,0,"['S', 'Se']","['e', 'ee']",VERB,to,PART,Out,ADP,xcomp,Determined,O,0,0,0,0,0,0,0,See,O
1,Xxx,0,"['O', 'Ou']","['t', 'ut']",ADP,See,VERB,Final,PROPN,prt,See,O,0,0,0,0,0,0,0,Out,O
1,Xxxxx,0,"['F', 'Fi', 'Fin', 'Fina']","['l', 'al', 'nal', 'inal']",PROPN,Out,ADP,Year,PROPN,compound,Year,O,0,0,0,0,0,0,0,Final,O
1,Xxxx,0,"['Y', 'Ye', 'Yea']","['r', 'ar', 'ear']",PROPN,Final,PROPN,of,ADP,dobj,See,O,0,0,0,0,0,0,0,Year,O
0,xx,0,['o'],['f'],ADP,Year,PROPN,Contract,NOUN,prep,Year,O,0,0,0,0,0,0,0,of,O
1,Xxxxxxxx,0,"['C', 'Co', 'Con', 'Cont']","['t', 'ct', 'act', 'ract']",NOUN,of,ADP,,,pobj,of,O,0,0,0,0,0,0,0,Contract,O
1,Xxxxxxx,0,"['A', 'Ar', 'Ars', 'Arse']","['l', 'al', 'nal', 'enal']",PROPN,,,',PUNCT,compound,Option,O,0,1,0,0,0,0,0,Arsenal,B-Club
0,',0,[],[],PUNCT,Arsenal,PROPN,Trigger,PROPN,punct,Option,O,0,0,0,0,0,0,0,',O
1,Xxxxxxx,0,"['T', 'Tr', 'Tri', 'Trig']","['r', 'er', 'ger', 'gger']",PROPN,',PUNCT,Ã‚Â£14,PROPN,compound,Option,B,0,0,0,0,0,0,0,Trigger,O
1,X‚X£dd,1,"['Ã', 'Ã‚', 'Ã‚Â', 'Ã‚Â£']","['4', '14', '£14', 'Â£14']",PROPN,Trigger,PROPN,m,PROPN,compound,Option,I,0,0,0,0,0,0,0,Ã‚Â£14,O
0,x,0,[],[],PROPN,Ã‚Â£14,PROPN,Option,PROPN,compound,Option,I,0,0,0,0,0,0,0,m,O
1,Xxxxxx,0,"['O', 'Op', 'Opt', 'Opti']","['n', 'on', 'ion', 'tion']",PROPN,m,PROPN,',PUNCT,ROOT,Option,I,0,0,0,0,0,0,0,Option,O
0,',0,[],[],PUNCT,Option,PROPN,to,AUX,punct,Option,I,0,0,0,0,0,0,0,',O
0,xx,0,['t'],['o'],AUX,',PUNCT,Sign,PROPN,aux,Sign,O,0,0,0,0,0,0,0,to,O
1,Xxxx,0,"['S', 'Si', 'Sig']","['n', 'gn', 'ign']",PROPN,to,AUX,Pablo,PROPN,relcl,Option,O,0,0,0,0,0,0,0,Sign,O
1,Xxxxx,0,"['P', 'Pa', 'Pab', 'Pabl']","['o', 'lo', 'blo', 'ablo']",PROPN,Sign,PROPN,Mari,PROPN,compound,Mari,O,0,0,0,1,0,0,0,Pablo,B-Player
1,Xxxx,0,"['M', 'Ma', 'Mar']","['i', 'ri', 'ari']",PROPN,Pablo,PROPN,-,PUNCT,dobj,Sign,O,0,0,0,0,0,0,0,Mari,I-Player
0,-,0,[],[],PUNCT,Mari,PROPN,Despite,SCONJ,punct,Option,O,0,0,0,0,0,0,0,-,O
1,Xxxxxxx,0,"['D', 'De', 'Des', 'Desp']","['e', 'te', 'ite', 'pite']",SCONJ,-,PUNCT,Season,NOUN,prep,Option,O,0,0,0,0,0,0,0,Despite,O
1,Xxxxxx,0,"['S', 'Se', 'Sea', 'Seas']","['n', 'on', 'son', 'ason']",NOUN,Despite,SCONJ,-,PUNCT,compound,Ending,O,0,0,0,0,0,0,0,Season,O
0,-,0,[],[],PUNCT,Season,NOUN,Ending,PROPN,punct,Ending,O,0,0,0,0,0,0,0,-,O
1,Xxxxxx,0,"['E', 'En', 'End', 'Endi']","['g', 'ng', 'ing', 'ding']",PROPN,-,PUNCT,Injury,PROPN,compound,Injury,O,0,0,0,0,0,0,0,Ending,O
1,Xxxxxx,0,"['I', 'In', 'Inj', 'Inju']","['y', 'ry', 'ury', 'jury']",PROPN,Ending,PROPN,,,pobj,Despite,O,0,0,0,0,0,0,0,Injury,O
1,Xxxxxxxxxx,0,"['M', 'Ma', 'Man', 'Manc']","['r', 'er', 'ter', 'ster']",PROPN,,,United,PROPN,compound,United,B,0,0,0,0,0,0,0,Manchester,B-Club
1,Xxxxxx,0,"['U', 'Un', 'Uni', 'Unit']","['d', 'ed', 'ted', 'ited']",PROPN,Manchester,PROPN,&,CCONJ,nsubj,Linked,I,0,0,0,0,0,0,0,United,I-Club
0,&,0,[],[],CCONJ,United,PROPN,Arsenal,PROPN,cc,United,I,0,0,0,0,0,0,0,&,O
1,Xxxxxxx,0,"['A', 'Ar', 'Ars', 'Arse']","['l', 'al', 'nal', 'enal']",PROPN,&,CCONJ,Linked,PROPN,conj,United,I,0,1,0,0,0,0,0,Arsenal,B-Club
1,Xxxxxx,0,"['L', 'Li', 'Lin', 'Link']","['d', 'ed', 'ked', 'nked']",PROPN,Arsenal,PROPN,With,ADP,ROOT,Linked,I,0,0,0,0,0,0,0,Linked,O
1,Xxxx,0,"['W', 'Wi', 'Wit']","['h', 'th', 'ith']",ADP,Linked,PROPN,Roma,PROPN,prep,Linked,I,0,0,0,0,0,0,0,With,O
1,Xxxx,0,"['R', 'Ro', 'Rom']","['a', 'ma', 'oma']",PROPN,With,ADP,Winger,PROPN,compound,Winger,O,0,0,0,0,0,0,0,Roma,B-Club
1,Xxxxxx,0,"['W', 'Wi', 'Win', 'Wing']","['r', 'er', 'ger', 'nger']",PROPN,Roma,PROPN,Cengiz,PROPN,compound,ÃƒÂœnder,O,0,0,0,0,0,0,0,Winger,O
1,Xxxxxx,0,"['C', 'Ce', 'Cen', 'Ceng']","['z', 'iz', 'giz', 'ngiz']",PROPN,Winger,PROPN,ÃƒÂœnder,PROPN,compound,ÃƒÂœnder,O,0,0,0,0,0,0,0,Cengiz,B-Player
1,XxXxxxxx,0,"['Ã', 'Ãƒ', 'ÃƒÂ', 'ÃƒÂœ']","['r', 'er', 'der', 'nder']",PROPN,Cengiz,PROPN,,,pobj,With,O,0,0,0,0,0,0,0,ÃƒÂœnder,I-Player
1,Xxx,0,"['M', 'Ma']","['n', 'an']",PROPN,,,Utd,PROPN,compound,Utd,O,0,0,0,0,0,0,0,Man,B-Club
1,Xxx,0,"['U', 'Ut']","['d', 'td']",PROPN,Man,PROPN,',PUNCT,nmod,Discussions,O,0,0,0,0,0,0,0,Utd,I-Club
0,',0,[],[],PUNCT,Utd,PROPN,Start,PROPN,punct,Discussions,O,0,0,0,0,0,0,0,',O
1,Xxxxx,0,"['S', 'St', 'Sta', 'Star']","['t', 'rt', 'art', 'tart']",PROPN,',PUNCT,Discussions,NOUN,compound,Discussions,O,0,0,0,0,0,0,0,Start,O
1,Xxxxxxxxxxx,0,"['D', 'Di', 'Dis', 'Disc']","['s', 'ns', 'ons', 'ions']",NOUN,Start,PROPN,',PART,ROOT,Discussions,O,0,0,0,0,0,0,0,Discussions,O
0,',0,[],[],PART,Discussions,NOUN,Over,ADP,case,Discussions,O,0,0,0,0,0,0,0,',O
1,Xxxx,0,"['O', 'Ov', 'Ove']","['r', 'er', 'ver']",ADP,',PART,Bayern,PROPN,npadvmod,Interested,O,0,0,0,0,0,0,0,Over,O
1,Xxxxxx,0,"['B', 'Ba', 'Bay', 'Baye']","['n', 'rn', 'ern', 'yern']",PROPN,Over,ADP,Midfielder,PROPN,compound,Midfielder,O,0,0,0,0,0,0,0,Bayern,B-Club
1,Xxxxxxxxxx,0,"['M', 'Mi', 'Mid', 'Midf']","['r', 'er', 'der', 'lder']",PROPN,Bayern,PROPN,Corentin,PROPN,compound,Inter,O,0,0,0,0,0,0,0,Midfielder,O
1,Xxxxxxxx,0,"['C', 'Co', 'Cor', 'Core']","['n', 'in', 'tin', 'ntin']",PROPN,Midfielder,PROPN,Tolisso,PROPN,compound,Inter,B,0,0,0,1,0,0,0,Corentin,B-Player
1,Xxxxxxx,0,"['T', 'To', 'Tol', 'Toli']","['o', 'so', 'sso', 'isso']",PROPN,Corentin,PROPN,-,PUNCT,compound,Inter,I,0,0,0,1,0,0,0,Tolisso,I-Player
0,-,0,[],[],PUNCT,Tolisso,PROPN,Inter,PROPN,punct,Inter,I,0,0,0,0,0,0,0,-,O
1,Xxxxx,0,"['I', 'In', 'Int', 'Inte']","['r', 'er', 'ter', 'nter']",PROPN,-,PUNCT,Also,ADV,pobj,Over,I,0,0,0,0,0,0,0,Inter,B-Club
1,Xxxx,0,"['A', 'Al', 'Als']","['o', 'so', 'lso']",ADV,Inter,PROPN,Interested,ADJ,advmod,Interested,O,0,0,0,0,0,0,0,Also,O
1,Xxxxxxxxxx,0,"['I', 'In', 'Int', 'Inte']","['d', 'ed', 'ted', 'sted']",ADJ,Also,ADV,,,amod,Discussions,O,0,0,0,0,0,0,0,Interested,O
1,Xxxx,0,"['R', 'Ry', 'Rya']","['n', 'an', 'yan']",PROPN,,,Fraser,PROPN,compound,Fraser,B,0,0,0,1,0,0,0,Ryan,B-Player
1,Xxxxxx,0,"['F', 'Fr', 'Fra', 'Fras']","['r', 'er', 'ser', 'aser']",PROPN,Ryan,PROPN,Ready,PROPN,compound,Ready,I,0,0,0,1,0,0,0,Fraser,I-Player
1,Xxxxx,0,"['R', 'Re', 'Rea', 'Read']","['y', 'dy', 'ady', 'eady']",PROPN,Fraser,PROPN,to,PART,ROOT,Ready,O,0,0,0,0,0,0,0,Ready,O
0,xx,0,['t'],['o'],PART,Ready,PROPN,Turn,VERB,aux,Turn,O,0,0,0,0,0,0,0,to,O
1,Xxxx,0,"['T', 'Tu', 'Tur']","['n', 'rn', 'urn']",VERB,to,PART,Down,ADP,xcomp,Ready,O,0,0,0,0,0,0,0,Turn,O
1,Xxxx,0,"['D', 'Do', 'Dow']","['n', 'wn', 'own']",ADP,Turn,VERB,Short,ADJ,prt,Turn,O,0,0,0,0,0,0,0,Down,O
1,Xxxxx,0,"['S', 'Sh', 'Sho', 'Shor']","['t', 'rt', 'ort', 'hort']",ADJ,Down,ADP,-,PUNCT,amod,Term,O,0,0,0,0,0,0,0,Short,O
0,-,0,[],[],PUNCT,Short,ADJ,Term,PROPN,punct,Term,O,0,0,0,0,0,0,0,-,O
1,Xxxx,0,"['T', 'Te', 'Ter']","['m', 'rm', 'erm']",PROPN,-,PUNCT,Contract,PROPN,compound,Extension,O,0,0,0,0,0,0,0,Term,O
1,Xxxxxxxx,0,"['C', 'Co', 'Con', 'Cont']","['t', 'ct', 'act', 'ract']",PROPN,Term,PROPN,Extension,PROPN,compound,Extension,O,0,0,0,0,0,0,0,Contract,O
1,Xxxxxxxxx,0,"['E', 'Ex', 'Ext', 'Exte']","['n', 'on', 'ion', 'sion']",PROPN,Contract,PROPN,at,ADP,dobj,Turn,O,0,0,0,0,0,0,0,Extension,O
0,xx,0,['a'],['t'],ADP,Extension,PROPN,Bournemouth,PROPN,prep,Extension,O,0,0,0,0,0,0,0,at,O
1,Xxxxxxxxxxx,0,"['B', 'Bo', 'Bou', 'Bour']","['h', 'th', 'uth', 'outh']",PROPN,at,ADP,,,pobj,at,O,0,0,0,0,0,0,0,Bournemouth,B-Club
1,Xxxxxxxxx,0,"['L', 'Le', 'Lei', 'Leic']","['r', 'er', 'ter', 'ster']",PROPN,,,Eye,PROPN,compound,Move,B,0,0,0,0,0,0,0,Leicester,B-Club
1,Xxx,0,"['E', 'Ey']","['e', 'ye']",PROPN,Leicester,PROPN,Summer,PROPN,compound,Move,I,0,0,0,0,0,0,0,Eye,O
1,Xxxxxx,0,"['S', 'Su', 'Sum', 'Summ']","['r', 'er', 'mer', 'mmer']",PROPN,Eye,PROPN,Move,PROPN,compound,Move,I,0,0,0,0,0,0,0,Summer,O
1,Xxxx,0,"['M', 'Mo', 'Mov']","['e', 've', 'ove']",PROPN,Summer,PROPN,for,ADP,ROOT,Move,I,0,0,0,0,0,0,0,Move,O
